NT;,31
T; ,98
; S,50
L D,293
BAD,178
ADG,4
DGE,382
L L,232
"YA,",179
FEM,27
EMM,11
LA ,70
PLU,106
DUI,2
UIS,150
SBO,2
", *",42
 * ,89
* W,17
 DU,586
DUR,272
URI,609
VIO,188
G P,400
REG,631
EGN,13
NAN,119
GO ,589
ARG,325
RGE,549
 GA,1069
SMA,343
L R,304
M H,657
ODU,119
UCE,159
CED,1025
* T,39
FAS,122
ASC,71
CIN,435
INA,481
RG.,47
EAC,617
H N,214
IVA,227
AUN,88
"NT,",745
O N,416
T K,475
W M,226
NT?,65
RAV,170
NDU,119
UCT,219
M O,551
LAD,463
"DY,",137
G L,288
WS ,477
F R,311
IBB,31
BBO,34
BON,187
"AP,",35
"P, ",351
AIL,313
SOO,286
OON,406
 GU,513
GUE,272
STS,294
BEG,1052
GAN,788
VE;,6
; A,204
SLO,88
OWL,137
WLY,62
ITO,171
NE',140
E'S,831
LEF,652
EFT,618
FT ,563
 CE,399
REM,1137
M N,174
M K,30
"EW,",263
UT;,8
OBS,172
BSE,196
LEM,269
EMN,82
MN ,90
OVA,171
AL.,149
"DS,",328
LTH,136
"WN,",181
"TY,",390
K G,46
"OD,",181
OWI,407
AVI,746
VEX,46
XAT,27
DUT,124
UTY,151
RK ,199
A G,561
GOL,70
LD-,25
VET,36
BAG,213
AG.,8
TTY,95
E U,924
UPP,286
"IP,",31
LIC,312
ARK,463
K D,48
TIB,75
TEE,236
IFT,292
ETL,67
CAS,305
NAL,417
IP.,18
GHL,27
HLY,76
TTR,101
"AN,",451
CT-,6
--T,388
-TH,343
RTN,56
TNE,124
F-O,5
-OP,23
TH-,22
H--,56
-SE,31
EEM,841
RM ,394
F B,413
BRI,583
ULL,677
L O,690
HTL,123
DUL,71
PAN,329
LKI,231
FEL,1025
ELT,722
LT ,814
LKE,168
H W,773
SAW,473
AW ,558
 GL,787
EAM,234
HIT,279
MOO,129
TAB,553
H Q,28
SWA,103
TEP,342
EPS,177
RKB,3
KBA,3
AG ,18
SPR,205
ADI,444
FA ,39
ILV,29
VAR,221
DOI,150
ASU,214
SUR,765
"RK,",48
DDR,163
L P,273
WIC,70
CKE,404
WRO,175
ADL,88
M D,133
RMS,260
MS ,373
RT-,22
T-W,2
-WA,43
CE-,50
E-T,6
-TR,11
RIM,144
IMM,238
DAI,23
NTY,183
IRD,167
RDL,144
DLE,362
OAD,406
SOY,3
OYE,104
YEZ,3
EZ ,13
Z T,6
ANQ,60
NQU,242
UIL,172
LLE,1499
F V,130
VOI,694
OIC,626
NER,1533
ERA,1394
 HU,1158
USB,169
SBA,171
ME?,129
GOI,322
KIL,240
WRE,30
ETC,144
OR?,67
"LI,",28
"I, ",202
HTF,54
TFU,152
IS!,74
! S,592
EXT,402
XT ,191
LS ,549
TOU,226
BUI,71
SE-,37
-CR,5
OPP,457
ACL,61
HT-,37
T-C,8
-CO,79
OLO,590
LOR,240
ASH,1655
HIO,42
RUF,12
FFL,28
AT.,171
LEG,268
EGI,549
GIT,126
F C,499
BEZ,99
EZU,98
ZUK,97
UKH,116
KHO,556
HOV,486
"OV,",503
"V, ",522
DEE,223
W L,133
 DY,56
DYI,73
OSC,735
COW,749
OW.,341
W. ,284
CIV,46
IL ,278
RVI,233
ABR,73
NOD,59
WES,54
CHY,10
OM.,289
T-G,3
-GR,23
OK ,909
ANX,77
NXI,77
XIE,25
UNS,195
NSU,107
W P,114
PIE,2199
INL,113
 BI,334
BIG,64
IGG,21
GGE,223
SHY,46
"HY,",111
RVA,183
VAN,493
M F,241
SIE,93
IEU,98
XCH,44
NGI,292
ALA,273
URM,33
RMU,22
IGI,82
GIB,21
K R,73
ACQ,115
CQU,117
QUA,535
UAI,99
NTA,554
 AW,843
PEE,90
A I,143
ISM,154
MAY,306
DET,215
DS:,20
S: ,113
: D,10
IO?,1
AN.,230
SIB,634
K S,164
SO?,25
W C,222
MMI,130
. F,254
NIS,883
IG ,46
BE',2
G G,187
GOT,309
RID,478
ESU,173
WAT,246
PIN,686
INN,448
NNI,341
NDS,923
", G",515
NDL,260
AKS,40
KES,115
NOI,70
OIS,292
MAC,100
OO-,8
O-N,3
-NO,80
ISY,22
"UP,",143
SLI,199
GEM,100
 KE,307
KEP,155
PT ,343
EGU,145
GUL,77
ULA,368
XIO,54
P R,27
PAS,746
BE.,37
CTU,135
TOY,16
YSH,15
"OP,",31
"OK,",69
AFR,165
FRA,326
RD.,176
EEI,185
F-C,37
NFI,208
FID,90
G V,81
 OP,497
TUN,159
N V,161
IEW,179
"WS,",90
FON,63
F D,289
III,79
SWI,57
HUM,257
UMM,111
DIL,42
CEA,168
SSL,72
SLY,403
RIL,367
HRE,435
UPS,70
PS.,95
FLY,109
MAS,399
SCU,143
UPE,104
OSY,32
"SY,",37
LUM,197
P F,78
GE.,154
HIR,291
E-L,4
-LO,36
LEB,21
MOD,62
OSA,33
SAL,210
OBV,39
BVI,45
USL,328
M U,132
TRE,1006
ITR,161
D'H,5
'HO,15
HOT,155
S U,449
HOI,28
CAC,10
ACY,51
CY ,114
IEC,62
KIT,38
ITC,96
"AT,",307
"BE,",64
DIA,241
CUS,221
UC ,8
C D,20
'EN,11
NGH,6
GHI,130
MAG,253
AGN,67
IMI,287
ICU,349
TE',25
"AH,",140
ES!,98
! D,62
L U,69
", V",120
OUI,34
S X,19
 XV,66
XV ,1
V I,57
CE:,30
: C,16
TEZ,2
Z N,1
NOU,202
"LA,",10
TEO,33
EOU,85
TOK,10
KEN,530
NGN,4
G E,287
C P,23
ACO,17
TEU,2
"UR,",38
RD;,8
D; ,115
ADV,311
DVA,218
TAG,120
GEO,77
TYL,12
YLE,12
L-G,5
-GA,6
GAR,271
OAS,21
EEF,13
SH.,45
GAV,310
UBT,163
BTL,19
UP.,116
UNC,480
OM-,10
M--,100
RFE,79
CTL,136
IVY,1
"VY,",7
GLO,182
SSY,14
RKL,20
KLI,32
IAM,36
MAD,702
M B,301
EGE,41
MIR,104
FIG,232
IGU,148
GUR,111
APE,256
PEL,98
BOS,31
OSO,41
--W,212
-WH,113
MUC,395
H E,208
XPO,42
ED-,114
D--,152
LAM,211
LLR,36
LRO,40
TOW,451
COQ,10
UET,28
R U,161
UNQ,3
ICT,373
DIM,104
 EF,194
EFF,209
LY!,45
Y! ,200
DRO,406
RTL,50
XTR,84
RAO,40
AOR,40
RDI,265
UPO,109
PON,297
ADA,83
DAM,130
DOU,192
OUB,234
BT ,66
BIL,311
AUD,100
"HE,",257
NCL,250
CLI,84
AD.,221
UNN,264
UPR,18
ADJ,236
DJU,222
CKL,208
KLA,5
SMO,349
LDS,64
DOP,27
OPT,27
W O,334
LAP,59
PSE,86
EA ,109
L G,230
RK.,48
K..,16
. N,561
OF?,4
F? ,21
K U,67
P H,178
"AG,",5
", J",131
OVI,431
URP,243
RPR,173
BLA,267
CEE,65
EED,591
 UG,10
UGL,14
"'S,",67
P B,88
A J,61
OYO,33
"US,",164
"UL,",129
SIC,193
C B,21
IMB,45
MBE,547
CIL,88
SUL,199
BOD,329
ODY,299
AK.,32
K. ,203
NOS,75
PUC,27
UCK,238
ACA,14
EGS,115
O U,249
IT',384
 GH,3
GHO,14
RY?,28
ORG,343
RGN,7
RUM,133
Y N,423
"NO,",307
SHR,116
HRU,70
RUG,110
UGG,173
GGI,66
CAU,839
UTT,340
HET,292
R V,245
TUP,74
UPI,204
PID,232
RK-,19
K-G,4
 CU,346
CUI,18
 NY,1
NYM,4
MPH,56
PHE,98
FFR,7
YEE,1
"EE,",124
ILK,46
TOC,46
CKI,152
GS.,81
ATL,28
ECD,9
CDO,9
DOT,18
GON,228
DEM,283
MOI,171
EOR,82
GE;,8
; T,203
ENJ,61
NJO,64
CTR,20
SS',86
S' ,351
' F,26
APO,654
LEO,595
EON,741
FAL,259
UBJ,110
BJE,171
JEC,241
UC',1
C'S,3
RCY,33
CY.,30
UBS,63
SEQ,65
EQU,244
EPA,355
PAI,355
ZED,365
INQ,143
UIR,178
M G,111
PRA,250
TEF,38
"UE,",68
CHF,22
YE ,43
UDL,45
VEH,36
EHE,147
HUR,333
ESC,269
CUE,15
UE.,53
NAG,114
N'S,563
SIM,300
LE-,69
E-M,8
-MI,49
EAG,76
HEO,72
IA-,7
A--,46
--B,67
-BA,5
ARB,44
RBA,39
C A,47
BE-,5
E--,341
-TO,52
OBJ,64
ENA,145
F E,249
"PE,",40
LD!,16
CE?,43
LIM,137
SUG,70
UGA,55
RSI,77
LTU,30
HE.,174
NIE,180
KEE,180
EEP,574
EP ,282
 IV,89
OM:,2
M: ,35
NDR,1419
"KI,",119
DSO,118
DIU,7
IUM,50
UM ,78
IRM,171
RCU,84
CUT,185
S Q,193
"EP,",69
RIK,60
IKI,54
RAS,230
Y K,158
ESO,154
DIO,15
SCR,291
EWI,49
NY.,36
FF ,404
L K,81
SYL,17
YLL,8
LAB,70
AL',30
L'S,66
 AI,345
MP.,22
P..,11
FE?,16
HAM,159
DEP,308
TE!,26
W S,389
EWE,53
H G,158
RM.,60
W F,199
NOY,19
OYA,42
YAN,79
OEV,10
OUC,159
RE',282
OW!,80
W!.,5
!..,177
"OO,",80
LD?,16
SUP,363
 I?,21
I? ,34
W V,39
URB,55
RB ,18
B T,16
LE!,51
LAU,345
M P,164
U M,157
XCU,42
LDI,765
SLE,367
LEE,307
EEV,159
BLI,307
IGE,65
RRU,131
RUP,159
UPT,142
M V,71
SOR,333
GAZ,177
AZE,158
EW.,156
SEI,144
EIZ,136
NA:,1
ME!,155
! H,410
'S.,44
RTO,38
K P,99
R K,129
AR-,46
R-W,7
-WO,16
"IS,",333
BOY,162
OY.,59
H P,370
ELU,47
NGR,283
TIA,195
NSF,59
SFE,48
GUA,195
UAR,421
M R,119
FFI,979
DVI,83
UMY,9
MYA,13
V T,132
TSY,31
SYN,28
YN.,3
DRU,115
UBE,62
ETS,293
TSK,130
"IA,",78
NFL,112
FLU,194
LUE,216
ROC,114
OCU,28
TME,103
LEL,24
MBI,45
K C,64
CLU,218
UTC,33
M M,175
TIG,42
U F,55
NYT,292
I N,67
U O,61
DSH,68
OU;,10
U; ,10
; B,183
OD',51
NEF,52
EFA,47
GRY,133
! I,276
NDH,9
DHE,19
PAP,159
"PA,",14
MOL,157
DOO,380
WEV,100
API,249
NOM,56
MIZ,4
LIZ,119
EGG,55
K F,141
F U,131
YA',54
"LT,",53
LMS,15
UE;,5
DEB,38
EBT,28
BTE,16
EER,144
REO,65
EOV,16
EN-,59
RS-,48
S--,333
MIK,140
IKH,245
KHA,170
HAY,188
AYL,145
YLO,136
SK;,3
--Y,32
-YO,17
OR!,43
R! ,196
! T,277
NDN,13
SS!,52
GO.,62
IT-,39
--J,6
-JU,6
RD!,34
D! ,239
S..,179
ERM,349
MIC,131
HAE,55
AEL,59
ILA,119
H K,43
OV.,251
V..,5
JUT,204
UTA,262
NT!,58
T! ,272
N..,93
W K,23
OV ,1332
PES,80
MMA,677
EF.,53
NSP,99
GO!,34
O! ,109
! M,61
R..,97
AU ,50
U R,79
OIR,41
IR!,16
! G,52
OD-,119
D-B,60
-BY,57
BYE,23
YE!,5
! Y,99
TOM,244
OMO,165
LY;,27
Y; ,84
SE.,405
LI!,1
I! ,15
! C,154
"RL,",28
ROB,163
OBA,104
BAB,143
L-S,12
-SU,15
PPA,65
RGO,72
OTT,162
PLO,150
LOY,36
VE.,142
TAS,1288
EDY,26
AN?,37
NS?,18
RAB,192
RL!,5
L! ,113
CRA,129
RAZ,33
AZY,9
ZY.,4
AIG,233
RCA,43
'DI,3
EU ,5
UI ,13
HE!,14
E!',7
!' ,40
' *,2
RKE,168
AN:,8
N: ,45
: ',40
 'D,8
MI ,4
 L',42
L'H,5
'HA,1
HA ,691
DAT,44
TO.,43
. G,142
AI ,5
HI ,9
CCH,2
HI!,2
I!',1
* G,6
BEW,31
EWA,112
RE!,118
OP ,130
RUN,326
GNS,50
NAC,54
SS:,5
XVI,61
VII,69
"II,",4
UEE,41
IZA,31
ZAB,7
ABE,80
TH?,17
EAP,72
YAL,19
RBO,15
ISD,29
BAT,635
UEU,2
EUL,2
D'A,7
'AZ,1
AZU,19
ZUR,16
UR-,12
R--,154
--M,39
-MA,20
"DE,",149
F F,409
FAR,346
IOL,39
EXI,161
XIL,10
EXE,184
XEC,80
TY-,146
Y--,145
-WI,29
ROY,137
EMS,312
HOO,245
OOS,61
GOV,181
RNM,69
LUD,96
BTF,8
SES,871
ALR,421
LRE,325
GIM,313
"RD,",213
BLU,216
OCR,10
PUB,45
C O,26
NIO,217
"SO,",88
AIM,266
'I ,18
"T,'",3
' P,18
N Q,61
QUO,10
UOT,6
TEC,64
BER,902
OWD,354
WDE,94
IN.,315
N.',2
' I,31
SO.,89
RO.,5
"RO,",16
C T,26
TYR,5
YR ,1
 EP,29
EPI,107
PIG,11
RAM,144
"AM,",43
ROK,150
OPR,21
ATN,24
IBI,200
EU!,8
U! ,64
MUT,151
RIF,163
SAS,20
UL?,4
L? ,56
K N,61
OH!,34
H! ,165
 OH,113
! E,56
XCL,106
AL!,21
PPI,288
S K,194
PAL,203
MNL,10
D Q,120
P S,64
HEE,348
IOR,93
ABU,28
BUS,232
--E,45
-EQ,1
CIT,317
TIZ,14
ZEN,74
NSH,60
DOM,215
SS-,32
VAI,74
AT?,106
GIC,53
G?.,7
T..,179
AU',3
U'S,3
LER,301
 ID,152
AS.,113
ES:,27
: I,89
OBB,73
ERJ,2
RJE,2
"BT,",19
CIP,77
IPA,65
EJU,4
JUD,76
 EQ,83
LIB,142
IBE,155
MPT,220
IDI,236
GH-,16
H-S,3
-SO,36
TY?,19
? E,32
? O,44
AMU,69
UTB,11
TBU,11
OR-,48
R-S,11
-ST,30
RUC,245
CK.,131
SAC,312
ACR,236
GIO,56
XAS,10
ASP,87
VIG,21
IGO,19
GOR,97
U E,19
UC-,1
C--,7
--O,52
-OR,17
HO-,6
O--,29
-IS,22
NOC,62
OCE,67
"KE,",114
18T,1
8TH,2
H B,268
BRU,81
UMA,170
RE;,29
; W,35
RE?,111
AN!,30
CA?,1
HE',198
UNL,56
NLI,70
F-S,40
-SM,1
OMY,46
"MY,",176
NEO,31
ER-,330
-A ,65
LDL,90
DLI,50
RGI,127
G J,44
 JA,80
JAC,43
COB,5
OBI,30
BIN,202
ESM,20
CTS,107
CEM,57
IDG,162
RCO,57
OLA,697
JAF,1
AGU,38
UE-,15
EN;,11
N; ,83
UT.,133
O J,71
FY.,2
AWK,62
WKW,55
KWA,76
RDN,12
P M,61
TE-,18
PHA,50
EHI,342
IAG,230
"GE,",225
DY',16
IG.,3
LTY,111
OH ,52
", '",53
 'G,14
'GI,1
"L,'",6
' T,30
 'P,13
'PU,1
LLS,286
S.',6
WN.,140
GAS,17
SPS,4
ER:,43
R: ,43
: A,55
W..,44
AGR,328
EEA,44
EAB,68
"LS,",200
SOI,23
NGA,98
HUG,47
UGE,61
DS;,9
S; ,160
; H,108
NE;,16
ABS,208
NT-,70
"GO,",93
EE-,15
T-M,36
EDE,159
LDN,65
ODD,81
RYB,121
YBO,138
NLE,54
D-N,40
-NA,43
AM.,27
IS.,148
LPI,13
LOA,134
OAK,92
"AK,",53
FE',51
LL.,283
FIX,115
IXE,105
XED,132
YEG,1
EGL,20
' S,59
R-I,180
-IN,253
IN-,218
N-L,54
-LA,63
LAW,226
AW.,29
OKS,112
R!-,2
!--,19
HAW,33
AWL,39
WL ,23
GH.,60
L-.,1
-. ,1
OT?,30
? D,46
UL!,27
WNY,9
; N,42
OYF,85
YFU,95
 SN,177
SNA,40
PUS,100
WRA,43
Y (,27
 (N,13
(NO,8
CH),9
H) ,6
BRA,231
CEF,46
"AY,",502
EW',99
W'S,131
EPY,16
DY?,21
TUM,86
UMB,199
ET.,120
SAB,89
; P,21
SAG,111
LIO,150
ASM,34
", Q",83
TIP,57
AP ,110
I P,34
UDY,121
"FA,",18
BOO,231
D (,51
 (I,37
(IT,19
CAE,6
AES,5
ESA,51
AR',26
ES),20
"S),",25
ELB,50
LBO,60
IDD,163
DDL,171
 ML,1
MLL,1
UBB,70
BBI,62
WAV,67
UT-,18
BST,60
RYW,50
YWH,74
NKS,174
DSM,12
DIP,69
IPL,98
LOM,68
ST?,22
TUC,39
TUT,84
UTO,35
W G,79
OFE,15
NEY,208
EY.,44
P Y,23
U I,57
THS,109
"HS,",29
BED,340
REH,144
K B,112
U B,66
DS?,9
OT;,6
MY;,10
P E,16
NAI,79
AIV,38
KEL,22
G..,47
WAK,86
GOW,49
W R,117
TLI,76
ISK,50
SKL,16
KLY,193
ER!,130
RGU,65
GUM,37
SSM,26
SME,113
MMO,104
IM!,58
IT;,25
L J,16
UDG,106
US.,117
IM:,36
: H,71
LE',69
"MP,",51
APR,34
RAK,66
KSI,13
NS',25
 'I,30
'IS,3
EW?,9
W?',1
?' ,16
NK?,23
'T!,13
"OF,",35
TUL,52
AYF,13
SSO,84
FF.,69
F..,23
. (,74
 (S,43
(SH,30
ND),10
I'M,106
'M ,99
ID!,24
SHU,59
HUD,32
MEO,140
GID,13
SE?,36
 EG,24
EGO,46
TS!,25
! J,12
ODN,29
CKS,172
W Q,21
UER,76
ERU,13
ULO,44
AWN,120
 SQ,134
SQU,169
IRR,209
EL-,9
L-L,5
GIS,12
IR.,86
DOC,184
OCT,213
P Q,8
UIV,38
WAL,269
ARF,42
? W,261
ATY,155
BOV,156
EGR,96
LY:,41
LD.,117
LL!,48
SIX,125
IX ,61
X M,11
HS ,84
AGO,188
GO?,14
EG ,82
CRY,125
O..,52
UTS,148
TSI,57
RYL,6
YLY,16
EXH,46
XHA,39
KAN,6
DOG,78
OG ,44
EEB,35
EBL,36
AGS,23
OOP,324
IL.,28
"EU,",9
EW;,6
W; ,23
EWL,22
LUX,13
UXU,13
XUR,13
APK,12
PKI,12
EWN,10
SEH,57
EHO,69
LFW,14
FWA,16
RVO,27
VOU,130
LK-,11
K--,38
-AS,62
W! ,65
: N,25
PAB,34
CAB,43
KE.,80
NG-,120
G--,75
IFL,44
FUT,91
KEY,39
IOT,58
OT!,18
T!.,9
OD?,5
D?.,9
ZEM,14
SAF,32
FE;,8
 O ,24
UNM,15
NMA,14
LOL,4
-CL,10
 PH,129
PHR,25
HRA,39
USC,35
SCL,19
XCI,125
XTI,5
ORB,63
RBI,50
BID,25
(TH,96
TE),8
GOA,23
OAL,25
IE ,134
U L,79
OM!,6
NGT,168
GTH,165
WEI,42
GHS,24
OMS,79
"MS,",95
GOS,39
SIP,37
VIA,35
W N,134
C W,23
XIS,116
FIS,22
RS!,48
! N,64
OW;,19
; D,10
RY!,33
NNY,39
NCA,49
U..,43
K L,56
DEG,32
Y Q,40
XTE,108
G (,15
 (H,72
(HE,67
NG),18
"G),",10
PAC,276
DY.,83
PHI,73
ILO,82
SOP,29
OPH,43
N (,45
 (T,89
(TO,3
DDI,71
ED),21
"D),",19
NDA,171
UN ,239
THL,54
? L,16
LAX,5
AXI,7
XIN,11
ON!,96
MSO,12
FFO,145
Y..,105
EN',128
DO;,2
O; ,13
--F,55
-FR,22
AS-,12
-EX,14
OU',198
U'R,72
'RE,125
HT!,40
LL;,15
L; ,32
U'L,66
NYW,28
: G,8
P V,7
LY-,32
-AL,33
EBA,14
BAU,5
IT!,108
OW?,74
W? ,69
EN!,69
FAU,48
 'W,24
'WO,4
E' ,6
ND!,49
IN',104
 IX,19
 O',64
O'C,65
'CL,65
"RN,",52
AB ,12
B I,10
DRI,275
A K,100
OF.,22
OY ,183
NG;,37
G; ,38
H ',2
R' ,2
ULG,17
LGE,14
 NU,210
NUL,1
FYI,25
CIS,135
DS',9
' B,27
OM;,4
M; ,59
; E,7
PTY,41
RSH,121
 LY,73
LYI,194
ALC,35
LCO,42
COH,15
OHO,2
M C,125
WLI,15
WDI,17
NDO,318
MPI,49
HUN,345
TEV,72
DOL,404
LOK,330
OKH,394
OV!,21
V! ,22
. K,67
U P,55
RUI,116
RAU,49
"OB,",11
"B, ",33
TYA,291
YA!,24
SOB,103
OBE,106
OW:,12
W: ,14
V R,95
OTO,18
GAM,51
UT?,34
ET!,11
NK!,9
PSY,27
V W,256
NAV,17
EDG,107
"'T,",26
SHM,60
NCT,125
URL,48
T-B,12
-BL,18
Y-F,45
-FI,32
FAN,171
RKA,35
KAB,29
NEL,160
URV,25
ARP,114
RP ,22
RML,59
MLY,101
TH;,11
H; ,29
TOG,156
OGE,201
V L,56
V C,58
ARH,1
RHE,39
PEG,7
LUR,36
IDA,65
AGG,185
TUG,13
SSB,2
SBE,7
 OA,48
EY',85
Y'L,21
 EH,64
EH?,59
HT?,19
T-R,11
-RA,15
 SK,152
SKY,69
"KY,",15
DAW,29
ERG,299
RGL,3
SUN,158
JUM,63
FIF,104
LS-,15
--H,131
-HE,79
L--,48
POT,114
LOP,253
OW),11
TTO,66
IM-,67
-BE,24
AMM,154
PAY,77
U U,32
ND?,31
OT.,85
NSL,15
HUT,96
UP!,13
P! ,32
SPU,78
PUR,262
"FT,",68
ORW,196
RWA,240
E'L,92
H?.,3
EDD,46
SEP,140
 ER,76
DEW,22
HID,104
FUR,141
TYI,10
LTI,89
V M,29
CKW,26
EFR,48
COV,218
UP:,3
P: ,5
UM.,11
NE!,56
E!.,26
OU!,81
U!.,13
V S,133
WNI,62
XT?,3
AD?,16
DDY,31
! L,44
ET',36
UM!,1
MB ,13
B O,14
MS;,6
O -,1
 --,3
---,2
--',6
-'S,2
. C,153
N!.,11
WE',103
DAN,425
R X,212
EE.,77
TAF,149
TOV,1021
OVS,235
"VS,",18
LDH,25
DHO,29
UGU,52
GUS,70
UIP,16
IPM,8
PME,16
ADZ,1
DZI,2
ZIV,1
ATA,1336
VS-,1
-BO,15
ALY,36
X H,23
VA',13
POV,22
RSK,51
G-R,13
-RO,25
 TY,15
TYP,16
YPE,12
LDB,2
DBE,1
-SH,53
GUO,4
UOR,3
MA ,66
RE-,91
NK-,6
AN-,50
N-S,12
JAU,9
EES,155
H D,266
CH;,13
FLI,127
LLM,11
LME,30
RBL,7
HTY,30
LE;,23
 DM,121
RI ,6
I V,10
RMO,118
AY:,38
Y: ,80
: W,57
"RI,",7
BE?,12
 LV,2
LVO,2
VOV,2
 KA,164
KAR,161
GIG,10
C F,29
SNU,44
NUF,35
FFB,27
FBO,27
BOX,86
OX ,61
X W,22
RTR,43
M Q,18
NG:,57
G: ,43
: V,5
UD-,5
D-L,12
D-F,27
-FA,34
ZUM,7
UMO,64
VSK,75
L..,44
A..,35
H L,174
"IL,",47
MAM,120
MA',11
LLN,51
LNE,74
"TO,",52
SO!,18
RPO,110
V H,168
AT!,32
MEH,10
TO?,31
"VA,",27
CY!,36
MEW,67
EWH,70
MOY,2
OYK,19
YKA,28
KA ,108
WIM,7
AR!,48
ADF,55
DFU,61
P L,39
 CY,16
CYR,13
YRI,16
 VL,13
VLA,16
I Q,15
RLS,73
WLE,82
IL',7
EPU,69
I I,46
IM;,39
DR.,2
RG-,5
INH,74
NHE,27
LI.,17
I. ,49
RFS,78
FS ,81
RY',69
ODF,8
ERD,85
RDA,69
TEX,34
XT.,10
UT!,17
H U,89
 XI,85
SUE,66
FAB,12
OTS,142
TST,43
SY-,4
KET,181
FEI,13
LYA,81
RNS,45
CK-,26
K-E,6
-EY,15
-MO,18
FE-,28
TOS,13
AWE,23
LA-,3
--N,79
AGM,3
GME,17
EE?,21
E?.,21
MIM,9
MI.,1
I..,31
 UT,117
R (,36
NY),1
Y).,3
). ,27
"UD,",31
P J,9
RNN,1
: S,32
RL.,15
"HA,",274
RS?,37
ANW,33
NWH,32
ON:,30
: B,23
ON;,46
RGR,9
NT',118
NYA,495
N-Y,6
-YE,33
R-O,21
-OL,22
"OY,",65
ORU,53
DAS,28
DAL,16
SM.,13
L Q,30
SKU,10
KUL,14
HA.,157
HAK,66
OL ,72
MA?,10
GE?,5
ROG,76
OGR,86
RBE,66
XII,50
Y V,119
' E,17
 (W,70
(WH,66
WN-,25
N-U,12
VEI,23
EIL,21
COI,41
TWI,123
TAW,3
FTN,8
XIB,4
MBS,16
"BS,",11
COY,1
OYN,3
YNE,7
F-G,1
N K,133
RGY,30
GY ,38
AH ,20
IP',2
P'S,4
NIV,45
HIV,42
RTM,36
ISN,47
SN',102
IP?,3
P? ,8
Y'V,24
'VE,132
MEF,19
OR;,14
CHU,107
HUB,18
LOG,126
ERK,98
K.-,1
.--,11
I F,80
EL.,32
LIR,18
MBO,11
ADS,165
. J,62
RKH,6
VS',82
' O,20
RSD,7
GAG,133
NVO,139
LUN,204
AS',31
GE-,18
REU,36
EUX,8
UX ,10
X V,2
; *,2
* S,22
* C,7
NHO,9
GHB,58
HBO,54
ORH,8
RHO,27
OD.,110
HTN,15
ED;,70
RS',54
F (,8
(A ,9
IT),14
"T),",16
GST,9
OLV,73
RPL,72
CY:,2
OLC,2
LCA,4
NO!,35
AS;,4
RUT,154
NI!,1
"RA,",30
ENH,5
RA',6
; O,34
. V,39
L-B,8
-BR,11
CE;,16
NE-,45
KE-,8
-TU,7
ENY,7
NYI,10
RA.,18
TAM,19
"OT,",142
R Q,42
FTL,52
TUB,23
BS ,44
DUS,49
XAM,99
MBU,27
DO.,50
AP-,3
P--,13
; L,10
SO-,31
O-O,20
-O-,9
-ON,28
A! ,106
CY?,17
'T;,1
HA;,8
A; ,19
OK.,42
CUF,4
FFS,16
"FS,",31
MNI,13
NAU,25
DIB,32
UB ,35
IXT,66
F J,91
SFA,81
LF?,17
DJO,11
XIV,27
TÊT,10
ÊTE,10
E-À,4
-À-,4
À-T,4
-TÊ,4
DS!,45
ALU,111
CT?,4
? G,15
"MA,",48
UPL,55
COP,37
OPY,17
PYI,14
A E,22
GS?,5
KST,2
NUT,145
WO?,2
LYN,4
YNI,5
CHN,32
HNA,30
VOG,9
OGU,65
T.),12
.) ,49
) W,43
U'V,42
RT!,12
E (,76
-SA,40
NUR,99
BIR,62
NMO,3
RF.,5
LUB,70
B A,14
SYG,1
YGO,1
ME;,16
-HO,20
DN',105
IDO,40
AWS,97
WSU,2
TAU,19
TE:,7
'PR,2
O-A,10
D-S,22
"O,'",5
"WO,",17
ES-,114
I G,57
PPL,102
CAD,32
UMI,65
TSO,4
D.',3
' Y,8
NDK,45
DKE,45
E-R,6
-RU,10
V. ,124
ODS,65
UR.,20
"YE,",29
RLO,27
BE!,21
YAR,127
. R,141
TUE,57
B H,9
GEE,8
CH:,7
H: ,9
PST,16
OW-,57
W-T,6
-TA,26
WNS,39
DYE,1
N-D,8
-DO,30
IMU,34
MUL,49
ONZ,4
NZE,6
-WE,49
ME-,27
K-H,2
-HA,64
IN?,34
ANU,40
NUM,155
* B,8
 R',4
RR ,6
IRY,38
CE!,49
CUM,75
UMS,94
MST,55
ID?,6
NAW,14
DGI,34
AWF,32
WFU,43
NK.,43
VE?,37
"CY,",69
CE',39
USQ,2
O Q,38
CTF,67
BSU,18
V D,51
AY?,43
NCO,270
BSO,73
LFA,32
 AH,96
UL:,8
L: ,18
HE?,32
UPY,26
ONQ,36
MS.,61
PAD,11
UD.,20
ORP,101
RPS,72
LEP,37
ES;,44
VOK,23
WOO,122
ANV,2
RN.,34
IM?,60
M? ,83
ABA,149
PHY,85
HYS,76
YSI,76
NCR,93
HM.,6
OLG,48
LGA,5
"GA,",4
DY-,12
-IT,30
USY,49
OMF,98
MFO,98
GA ,36
RS;,23
: M,15
SWO,65
FOE,23
"OE,",18
VAG,39
GEL,75
"LK,",46
 MR,8
MR.,11
"TT,",2
DOV,31
--C,43
TT',1
-BU,44
V A,210
SKS,20
YA?,12
IDN,69
T?.,16
OSQ,4
TOE,49
I'V,47
MIX,12
EUV,32
UVE,33
ESN,40
GS!,10
VE',2
"CS,",22
ERW,79
UTL,47
NAD,44
DVE,14
I J,12
ISU,25
CKO,28
